"unaligned","aligned_unmapped","mapped_to_exon","mapped_to_intron","ambiguous_mapping","mapped_to_ERCC","mapped_to_MT","number_of_genes","total_count_per_cell","non_mt_percent","non_ribo_percent","outliers","is_cell_control","total_features_by_counts","log10_total_features_by_counts","total_counts","log10_total_counts","pct_counts_in_top_50_features","pct_counts_in_top_100_features","pct_counts_in_top_200_features","pct_counts_in_top_500_features","total_features","log10_total_features","pct_counts_top_50_features","pct_counts_top_100_features","pct_counts_top_200_features","pct_counts_top_500_features","cell_line","cell_line_demuxlet","demuxlet_cls"
"Lib90_01518",6832,1015,35203,5033,1433,0,2948,5181,28397,0.793111948165964,0.807373734065664,"FALSE",FALSE,5181,3.71449740864981,28397,4.45328775485164,29.8904813888791,40.6345740747262,51.6322146705638,65.4012747825474,5181,3.71449740864981,29.8904813888791,40.6345740747262,51.6322146705638,65.4012747825474,"A549","A549","SNG"
"Lib90_01519",6552,754,37621,4218,1477,0,1996,5046,30506,0.799580410148961,0.831114918011238,"FALSE",FALSE,5046,3.70303330473369,30506,4.48439950205391,28.1092244148692,39.5397626696388,51.8062020586114,66.8458663869403,5046,3.70303330473369,28.1092244148692,39.5397626696388,51.8062020586114,66.8458663869403,"A549","A549","SNG"
"Lib90_01520",7617,1223,33504,6206,1335,0,2064,5301,27448,0.805486738266727,0.792188577605444,"FALSE",FALSE,5301,3.72443972339707,27448,4.43852652720532,29.4629845526086,41.2088312445351,52.5247741183329,65.8007869425823,5301,3.72443972339707,29.4629845526086,41.2088312445351,52.5247741183329,65.8007869425823,"H2228","H2228","SNG"
"Lib90_01521",6980,991,36853,4510,1386,0,1474,4694,30321,0.822400316341018,0.757032829711147,"FALSE",FALSE,4694,3.67163559660213,30321,4.48175784340849,33.5015335905808,47.2345898881963,60.4729395468487,73.1308334157844,4694,3.67163559660213,33.5015335905808,47.2345898881963,60.4729395468487,73.1308334157844,"H2228","H2228","SNG"
"Lib90_01522",6259,907,33382,4714,1438,0,2215,5003,26944,0.800103918942954,0.831427838692162,"FALSE",FALSE,5003,3.69931730102138,26944,4.43047818793204,26.5847684085511,36.9952494061758,49.0758610451306,64.0773456057007,5003,3.69931730102138,26.5847684085511,36.9952494061758,49.0758610451306,64.0773456057007,"A549","A549","SNG"
"Lib90_01523",7327,935,35282,4129,1435,0,1685,5314,28896,0.807931893408108,0.817517712653062,"FALSE",FALSE,5314,3.72550326885932,28896,4.46085275794429,24.7888981173865,35.5689368770764,47.9651162790698,63.4136212624585,5314,3.72550326885932,24.7888981173865,35.5689368770764,47.9651162790698,63.4136212624585,"H2228","H2228","SNG"
"Lib90_01524",7894,1973,33056,5545,1412,0,1998,5109,26933,0.816210596362748,0.7933758610716,"FALSE",FALSE,5109,3.70842090013471,26933,4.4303008557853,23.59558905432,34.7343407715442,46.9795418260127,63.0564734712063,5109,3.70842090013471,23.59558905432,34.7343407715442,46.9795418260127,63.0564734712063,"H838","H838","SNG"
"Lib90_01525",6210,752,35040,4056,1431,0,1889,4932,27753,0.807588368534001,0.811947965283766,"FALSE",FALSE,4932,3.69311111546214,27753,4.44332558395374,29.2328757251468,40.3559975498144,52.4916225272943,67.0161784311606,4932,3.69311111546214,29.2328757251468,40.3559975498144,52.4916225272943,67.0161784311606,"A549","A549","SNG"
"Lib90_01526",7167,1299,37324,4460,1527,0,4173,5145,30793,0.774299353497776,0.804143537770423,"FALSE",FALSE,5145,3.71146978187433,30793,4.48846610543769,30.8674049296918,42.4187315298932,55.2885396031566,69.6944110674504,5145,3.71146978187433,30.8674049296918,42.4187315298932,55.2885396031566,69.6944110674504,"HCC827","HCC827","SNG"
"Lib90_01527",7565,1042,35863,5731,1358,0,2351,5220,29319,0.808929362935663,0.783348414561065,"FALSE",FALSE,5220,3.71775369321072,29319,4.46716396596909,29.5439817183396,41.8056550359835,54.3026706231454,68.0582557385995,5220,3.71775369321072,29.5439817183396,41.8056550359835,54.3026706231454,68.0582557385995,"H2228","H2228","SNG"
"Lib90_01528",6237,806,36606,3970,1641,0,1638,4874,29860,0.82330877400425,0.77481554761703,"FALSE",FALSE,4874,3.68797462003456,29860,4.47510434750186,25.5324849296718,38.74079035499,53.1748158070998,67.9604822505023,4874,3.68797462003456,25.5324849296718,38.74079035499,53.1748158070998,67.9604822505023,"HCC827","HCC827","SNG"
"Lib90_01529",6099,789,36886,4147,1530,0,2259,5126,29887,0.795027938302597,0.823468122103884,"FALSE",FALSE,5126,3.7098633174404,29887,4.47549685455,28.283200053535,39.6459999330813,51.8486298390605,66.6075551243015,5126,3.7098633174404,28.283200053535,39.6459999330813,51.8486298390605,66.6075551243015,"A549","A549","SNG"
"Lib90_01530",7298,858,34866,4375,1283,0,2259,4885,28329,0.793568427832409,0.774012222806233,"FALSE",FALSE,4885,3.68895346263742,28329,4.45224657452044,31.4342193511949,43.9831974301952,56.6804334780614,70.1118994669773,4885,3.68895346263742,31.4342193511949,43.9831974301952,56.6804334780614,70.1118994669773,"H2228","H2228","SNG"
"Lib90_01531",7402,1074,33715,5397,1519,0,1451,5151,27310,0.818820944409073,0.807396262396096,"FALSE",FALSE,5151,3.71197585435176,27310,4.43633760224632,24.093738557305,35.6133284511168,48.4218235078726,64.1889417795679,5151,3.71197585435176,24.093738557305,35.6133284511168,48.4218235078726,64.1889417795679,"HCC827","HCC827","SNG"
"Lib90_01532",6963,1574,34464,3938,1382,0,1544,5106,28060,0.826585887089599,0.812508619918525,"FALSE",FALSE,5106,3.70816585785554,28060,4.44810314376801,21.7391304347826,32.9080541696365,45.3741981468282,61.5466856735567,5106,3.70816585785554,21.7391304347826,32.9080541696365,45.3741981468282,61.5466856735567,"H838","H838","SNG"
"Lib90_01533",7191,1222,35119,4692,1479,0,1855,5342,28693,0.809814240124834,0.805039276116378,"FALSE",FALSE,5342,3.72778517418291,28693,4.45779109397061,23.4900498379396,34.3359007423413,46.8162966577214,62.4821385006796,5342,3.72778517418291,23.4900498379396,34.3359007423413,46.8162966577214,62.4821385006796,"H838","H838","SNG"
"Lib90_01534",6215,1478,34866,4110,1358,0,1251,5327,28843,0.824394133472803,0.809762920028111,"FALSE",FALSE,5327,3.72656421616224,28843,4.46005548688889,21.0657698575044,31.5986547862566,44.0973546441078,59.7475990708317,5327,3.72656421616224,21.0657698575044,31.5986547862566,44.0973546441078,59.7475990708317,"H838","H838","SNG"
"Lib90_01535",6689,1203,32755,6343,1248,0,2080,5133,26911,0.809000036858905,0.790419980520984,"FALSE",FALSE,5133,3.71045586433542,26911,4.42994597411782,29.0959087362045,41.1058674891308,53.7735498495039,67.3665044034038,5133,3.71045586433542,29.0959087362045,41.1058674891308,53.7735498495039,67.3665044034038,"H2228","H2228","SNG"
"Lib90_01536",6596,1173,36278,4448,1536,0,2455,4473,29752,0.825322667106305,0.716959963377264,"FALSE",FALSE,4473,3.65069597976061,29752,4.47353076225813,34.3607152460339,50.9243076095725,64.809088464641,76.4889755310567,4473,3.65069597976061,34.3607152460339,50.9243076095725,64.809088464641,76.4889755310567,"HCC827","HCC827","SNG"
"Lib90_01537",6825,916,37460,3477,1652,0,1959,4781,30733,0.817915595347699,0.778901903848663,"FALSE",FALSE,4781,3.67960957177976,30733,4.48761908693639,27.478606058634,40.8388377314288,54.7131747632838,69.8109523964468,4781,3.67960957177976,27.478606058634,40.8388377314288,54.7131747632838,69.8109523964468,"HCC827","HCC827","SNG"
"Lib90_01538",6946,1292,35702,4003,1607,0,2354,4887,29011,0.800144772396627,0.780083147742874,"FALSE",FALSE,4887,3.6891311972345,29011,4.46257766878971,27.2620730067905,39.3781669022095,52.3042983695839,67.4123608286512,4887,3.6891311972345,27.2620730067905,39.3781669022095,52.3042983695839,67.4123608286512,"H838","H838","SNG"
"Lib90_01539",7481,1215,35920,4084,1794,0,2547,4792,29172,0.797168517483488,0.771904301417695,"FALSE",FALSE,4792,3.68060742899179,29172,4.46498109201006,29.8196901138078,42.2562731386261,55.4675716440422,70.1905937200055,4792,3.68060742899179,29.8196901138078,42.2562731386261,55.4675716440422,70.1905937200055,"H1975","H1975","SNG"
"Lib90_01540",8138,1383,35625,5456,1620,0,2381,5502,29327,0.798070037576953,0.805537284571458,"FALSE",FALSE,5502,3.74059951281116,29327,4.46728244761814,24.4143621918369,35.1212193541787,46.7760084563713,61.9054113956422,5502,3.74059951281116,24.4143621918369,35.1212193541787,46.7760084563713,61.9054113956422,"H838","H838","SNG"
"Lib90_01541",7150,1069,37269,3493,1607,0,2039,4716,30511,0.827635934309713,0.741666696710466,"FALSE",FALSE,4716,3.6736658762457,30511,4.48447067570193,29.9006915538658,44.6724132280161,58.0839697158402,71.8953819933794,4716,3.6736658762457,29.9006915538658,44.6724132280161,58.0839697158402,71.8953819933794,"HCC827","HCC827","SNG"
"Lib90_01542",6510,845,36498,4823,1499,0,2209,5078,29658,0.807033515136883,0.790713874599139,"FALSE",FALSE,5078,3.7057782128286,29658,4.47215650401525,28.9061973160699,41.0749207633691,53.5976802211882,68.1435025962641,5078,3.7057782128286,28.9061973160699,41.0749207633691,53.5976802211882,68.1435025962641,"A549","A549","SNG"
"Lib90_01543",6103,722,36946,4911,1644,0,2052,4497,29892,0.820754716706559,0.740833420034317,"FALSE",FALSE,4497,3.65301945109961,29892,4.47556950212748,33.5440920647665,47.4006423123244,60.6985146527499,74.0900575404791,4497,3.65301945109961,33.5440920647665,47.4006423123244,60.6985146527499,74.0900575404791,"A549","A549","SNG"
"Lib90_01544",6819,1066,34386,5256,1304,0,1971,5128,27919,0.779397542612773,0.822736909367488,"FALSE",FALSE,5128,3.71003269906575,27919,4.44591541395112,29.6142411977506,39.9512876535693,51.5921057344461,65.8333034850818,5128,3.71003269906575,29.6142411977506,39.9512876535693,51.5921057344461,65.8333034850818,"H2228","H2228","SNG"
"Lib90_01545",7384,916,35209,5015,1240,0,1801,5098,28560,0.781302520734838,0.83340306953674,"FALSE",FALSE,5098,3.70748501196747,28560,4.45577340922735,31.0399159663866,41.2710084033613,53.0357142857143,67.2829131652661,5098,3.70748501196747,31.0399159663866,41.2710084033613,53.0357142857143,67.2829131652661,"H2228","H2228","SNG"
"Lib90_01546",6016,1088,33726,5086,1533,0,1991,4830,27210,0.811503123553288,0.778059250988882,"FALSE",FALSE,4830,3.68403703748652,27210,4.43474450232741,28.9599411980889,41.492098493201,54.0940830576994,68.5593531789783,4830,3.68403703748652,28.9599411980889,41.492098493201,54.0940830576994,68.5593531789783,"A549","A549","SNG"
"Lib90_01547",7555,1761,33643,5162,1361,0,1867,5207,27515,0.812756677880154,0.805342247740415,"FALSE",FALSE,5207,3.71667097556014,27515,4.43958530077756,24.3794294021443,34.3049245865891,46.1348355442486,62.1079411230238,5207,3.71667097556014,24.3794294021443,34.3049245865891,46.1348355442486,62.1079411230238,"H838","H838","SNG"
"Lib90_01548",6542,750,34893,4097,1561,0,2972,4940,28319,0.789364030937051,0.793071509208832,"FALSE",FALSE,4940,3.69381485388942,28319,4.45209324901773,31.014513224337,42.7663406193722,54.5040432218652,68.5123062255023,4940,3.69381485388942,31.014513224337,42.7663406193722,54.5040432218652,68.5123062255023,"A549","A549","SNG"
"Lib90_01549",5776,1094,35630,4158,1449,0,2504,4299,28749,0.790601411948032,0.764826336628635,"FALSE",FALSE,4299,3.63346845557959,28749,4.45863784902565,33.7611743017148,46.7251034818602,59.7829489721382,74.002574002574,4299,3.63346845557959,33.7611743017148,46.7251034818602,59.7829489721382,74.002574002574,"A549","A549","SNG"
"Lib90_01550",8231,1761,33274,5866,1355,0,2190,5113,26989,0.817703508533957,0.791989035537058,"FALSE",FALSE,5113,3.70876072369032,26989,4.43120288455652,25.2806699025529,36.3073844899774,48.5864611508392,63.7037311497277,5113,3.70876072369032,25.2806699025529,36.3073844899774,48.5864611508392,63.7037311497277,"H838","H838","SNG"
"Lib90_01551",7139,1089,33881,6274,1353,0,1481,4919,27353,0.831353050549719,0.770152900905604,"FALSE",FALSE,4919,3.69196510276736,27353,4.43702084258561,30.1173545863342,43.3444229152195,56.3667605015903,69.4622162102877,4919,3.69196510276736,30.1173545863342,43.3444229152195,56.3667605015903,69.4622162102877,"H2228","H2228","SNG"
"Lib90_01552",6919,1266,35730,5637,1265,0,1492,5342,29431,0.825184329168161,0.794536103246202,"FALSE",FALSE,5342,3.72778517418291,29431,4.46881977482307,25.8774761306106,38.5274030783867,51.3336278074139,65.6790459039788,5342,3.72778517418291,25.8774761306106,38.5274030783867,51.3336278074139,65.6790459039788,"H2228","H2228","SNG"
"Lib90_01553",7166,980,37106,4162,1837,0,2229,5011,30263,0.798367643393461,0.761259372415368,"FALSE",FALSE,5011,3.70001106232211,30263,4.48092632828469,27.5650133826785,41.9720450715395,55.0308958133695,69.2000132174603,5011,3.70001106232211,27.5650133826785,41.9720450715395,55.0308958133695,69.2000132174603,"H1975","H1975","SNG"
"Lib90_01554",6266,775,38018,3703,1623,0,2134,4902,31256,0.8099564880951,0.796198875032354,"FALSE",FALSE,4902,3.69046189324618,31256,4.49494729275009,29.1624008190427,41.0833120040952,54.0728180189404,69.1547222933197,4902,3.69046189324618,29.1624008190427,41.0833120040952,54.0728180189404,69.1547222933197,"A549","A549","SNG"
"Lib90_01555",6969,1139,33726,5949,1312,0,1884,5085,28057,0.815197633098621,0.774886561326385,"FALSE",FALSE,5085,3.70637635583969,28057,4.44805671088621,30.0566703496454,43.0552090387426,55.7365363367431,68.9132836725238,5085,3.70637635583969,30.0566703496454,43.0552090387426,55.7365363367431,68.9132836725238,"H2228","H2228","SNG"
"Lib90_01556",6719,855,36299,4833,1631,0,2018,5150,29956,0.81115636239446,0.774702638969609,"FALSE",FALSE,5150,3.71189154988058,29956,4.47649831941858,27.0029376418747,40.2657230604887,53.1379356389371,67.5090132193884,5150,3.71189154988058,27.0029376418747,40.2657230604887,53.1379356389371,67.5090132193884,"H1975","H1975","SNG"
"Lib90_01557",6927,1080,34334,4377,1426,0,1806,4899,28224,0.812216553000207,0.797370749230885,"FALSE",FALSE,4899,3.69019608002851,28224,4.45063395059701,26.3463718820862,39.5372732426304,53.4367913832199,68.0272108843537,4899,3.69019608002851,26.3463718820862,39.5372732426304,53.4367913832199,68.0272108843537,"HCC827","HCC827","SNG"
"Lib90_01558",7183,931,34724,4633,1628,0,2887,5357,28201,0.790574802031639,0.810112829292284,"FALSE",FALSE,5357,3.72900270927219,28201,4.45027990825426,25.6728484805503,36.9064926775646,48.8564235310805,63.5012942803447,5357,3.72900270927219,25.6728484805503,36.9064926775646,48.8564235310805,63.5012942803447,"H1975","H1975","SNG"
"Lib90_01559",7065,1180,32653,6438,1290,0,1534,5260,26464,0.818432587357001,0.797838271675381,"FALSE",FALSE,5260,3.72106830179716,26464,4.42267189832729,26.6210701330109,37.7682889963724,49.4407496977025,63.9585852478839,5260,3.72106830179716,26.6210701330109,37.7682889963724,49.4407496977025,63.9585852478839,"H2228","H2228","SNG"
"Lib90_01560",7130,1072,35410,4704,1756,0,2901,4777,28696,0.800041817396138,0.772232794733484,"FALSE",FALSE,4777,3.67924614541386,28696,4.45783649772544,31.1681070532478,44.4347644270979,57.0915807081126,71.0238360747142,4777,3.67924614541386,31.1681070532478,44.4347644270979,57.0915807081126,71.0238360747142,"A549","A549","SNG"
"Lib90_01561",6625,1042,35972,4631,1516,0,2303,5030,29217,0.819728240127416,0.772563653844113,"FALSE",FALSE,5030,3.70165431732575,29217,4.46565048474369,29.0789608789403,42.0474381353322,55.7312523530821,69.2747373104699,5030,3.70165431732575,29.0789608789403,42.0474381353322,55.7312523530821,69.2747373104699,"HCC827","HCC827","SNG"
"Lib90_01562",6768,891,36047,4407,1572,0,2901,4899,29280,0.797096994263287,0.794227870823815,"FALSE",FALSE,4899,3.69019608002851,29280,4.46658590459489,31.2226775956284,43.719262295082,56.5505464480874,70.3859289617486,4899,3.69019608002851,31.2226775956284,43.719262295082,56.5505464480874,70.3859289617486,"A549","A549","SNG"
"Lib90_01563",6866,1116,36936,3541,1651,0,1958,4866,30480,0.811712598158887,0.760924947203101,"FALSE",FALSE,4866,3.68726134624351,30480,4.48402921094046,26.9455380577428,40.7152230971129,54.5800524934383,69.5242782152231,4866,3.68726134624351,26.9455380577428,40.7152230971129,54.5800524934383,69.5242782152231,"HCC827","HCC827","SNG"
"Lib90_01564",7073,1007,35706,5136,1623,0,2326,5075,29351,0.812067731657501,0.785356279051385,"FALSE",FALSE,5075,3.70552161342267,29351,4.46763769874789,28.5578004156588,41.7907396681544,54.4444823004327,68.2532111342033,5075,3.70552161342267,28.5578004156588,41.7907396681544,54.4444823004327,68.2532111342033,"H1975","H1975","SNG"
"Lib90_01565",6262,747,38342,2818,1573,0,1706,4655,31246,0.80919157626282,0.774754920708276,"FALSE",FALSE,4655,3.66801297164183,31246,4.49480832740847,26.0737374383921,39.3650387249568,54.2341419701722,69.6985214107406,4655,3.66801297164183,26.0737374383921,39.3650387249568,54.2341419701722,69.6985214107406,"HCC827","HCC827","SNG"
"Lib90_01566",7267,934,34294,5810,1255,0,3017,5309,27998,0.785127508827371,0.801878419216223,"FALSE",FALSE,5309,3.72509452108147,27998,4.44714252054803,29.5521108650618,41.5351096506893,53.4288163440246,66.469033502393,5309,3.72509452108147,29.5521108650618,41.5351096506893,53.4288163440246,66.469033502393,"H2228","H2228","SNG"
"Lib90_01567",7162,1649,35383,4684,1391,0,1372,5301,29070,0.823701410105366,0.814963599943722,"FALSE",FALSE,5301,3.72443972339707,29070,4.46345997112414,21.9779841761266,32.9342965256278,45.2390780873753,61.4207086343309,5301,3.72443972339707,21.9779841761266,32.9342965256278,45.2390780873753,61.4207086343309,"H838","H838","SNG"
"Lib90_01568",8541,867,36505,5091,1462,0,2363,5412,30037,0.809401737587175,0.771947673886316,"FALSE",FALSE,5412,3.73343802709106,30037,4.47767101295665,28.8677297999134,40.9994340313613,52.6250957152845,66.2649399074475,5412,3.73343802709106,28.8677297999134,40.9994340313613,52.6250957152845,66.2649399074475,"H2228","H2228","SNG"
"Lib90_01569",7090,1043,37931,3957,1612,0,2891,4664,30770,0.801267468052887,0.775820352349577,"FALSE",FALSE,4664,3.66885164808252,30770,4.48814161023592,29.3695157621059,42.8371790705232,56.984075398115,71.8914527136822,4664,3.66885164808252,29.3695157621059,42.8371790705232,56.984075398115,71.8914527136822,"HCC827","HCC827","SNG"
"Lib90_01570",7003,1615,34741,4258,1495,0,2204,4939,28739,0.806325898324115,0.775566033763863,"FALSE",FALSE,4939,3.69372694892365,28739,4.45848676379821,25.7837781412019,38.9644733637218,52.8758829465187,67.7267824211003,4939,3.69372694892365,25.7837781412019,38.9644733637218,52.8758829465187,67.7267824211003,"H1975","H838","DBL"
"Lib90_01571",6963,983,34061,4291,1295,0,3079,4686,27760,0.788256483865902,0.813436306399025,"FALSE",FALSE,4686,3.67089495352021,27760,4.44343510611494,30.9257925072046,42.9394812680115,55.9149855907781,70.0936599423631,4686,3.67089495352021,30.9257925072046,42.9394812680115,55.9149855907781,70.0936599423631,"H2228","H2228","SNG"
"Lib90_01572",6575,1365,34989,4291,1453,0,3074,5028,28147,0.783458272361723,0.803424591102217,"FALSE",FALSE,5028,3.70148163562093,28147,4.44944754235536,31.0725832237894,42.3171208299286,53.494155682666,67.4316978718869,5028,3.70148163562093,31.0725832237894,42.3171208299286,53.494155682666,67.4316978718869,"A549","A549","SNG"
"Lib90_01573",7107,941,34139,5344,1265,0,1650,5405,28259,0.812413744006365,0.806716158846329,"FALSE",FALSE,5405,3.73287604136271,28259,4.45117215751254,26.391592059167,37.1987685339184,49.0109345695177,63.5195866803496,5405,3.73287604136271,26.391592059167,37.1987685339184,49.0109345695177,63.5195866803496,"H2228","H2228","SNG"
"Lib90_01574",6259,791,36559,4521,1520,0,2161,5112,29430,0.801087325585767,0.823275289406969,"FALSE",FALSE,5112,3.70867579272654,29430,4.46880501871204,27.1899422358138,38.1651376146789,50.4417261297995,65.5929323819232,5112,3.70867579272654,27.1899422358138,38.1651376146789,50.4417261297995,65.5929323819232,"A549","A549","SNG"
